2022-01-31 20:30:43,589 Extracting alpha helices !
2022-01-31 20:30:43,599 Getting The main chain residues !
2022-01-31 20:30:43,599 Checking for H bond criteria !
2022-01-31 20:30:43,604 Ssaving Json File
2022-01-31 20:30:43,607 Success
2022-01-31 20:30:43,607 Performing dihedral angles analysis for 6sp7.pdb
2022-01-31 20:30:43,608 Success
2022-01-31 20:30:43,609 Success
2022-01-31 20:30:43,609 Success
2022-01-31 20:30:43,610 Success
2022-01-31 20:30:43,610 Success
2022-01-31 20:30:43,610 Success
2022-01-31 20:30:43,610 Success
2022-01-31 20:30:43,611 Success
2022-01-31 20:30:43,612 Success
2022-01-31 20:30:43,612 Success
2022-01-31 20:30:43,612 Success
2022-01-31 20:30:43,613 Success
2022-01-31 20:30:43,613 Success
2022-01-31 20:30:43,613 Success
2022-01-31 20:30:43,614 Success
2022-01-31 20:30:43,614 Success
2022-01-31 20:30:43,615 Success
